[12-18-2024][00.00.21] New Synch Log File Created!
[09:44:34] Player (luizredfield30, 76561199770341255)(<9316.858398, 54.329174, 13092.093750>) requested data for lock!
[09:44:34] Player (luizredfield30, 76561199770341255)(<9317.154297, 54.329174, 13091.982422>) requested data for lock!
[09:44:34] Player (luizredfield30, 76561199770341255)(<9318.663086, 54.329174, 13091.610352>) requested data for lock!
[09:47:07] Player (luizredfield30, 76561199770341255)(<7355.576172, 81.730453, 12388.914063>) requested data for lock!
[09:47:07] Player (luizredfield30, 76561199770341255)(<7359.518066, 86.602303, 12394.140625>) requested data for lock!
[09:47:07] Player (luizredfield30, 76561199770341255)(<7355.812500, 81.730453, 12388.950195>) requested data for lock!
[09:47:08] Player (luizredfield30, 76561199770341255)(<7355.248535, 81.730453, 12388.920898>) requested data for lock!
[09:47:08] Player (luizredfield30, 76561199770341255)(<7355.947266, 84.361282, 12388.909180>) requested data for lock!
[09:47:08] Player (luizredfield30, 76561199770341255)(<7355.454102, 81.730453, 12388.909180>) requested data for lock!
[09:47:11] Player (luizredfield30, 76561199770341255)(<7334.615234, 81.730453, 12396.931641>) requested data for lock!
[09:47:11] Player (luizredfield30, 76561199770341255)(<7334.545410, 81.730453, 12396.727539>) requested data for lock!
[09:47:12] Player (luizredfield30, 76561199770341255)(<7334.590332, 81.730453, 12397.067383>) requested data for lock!
[09:47:12] Player (luizredfield30, 76561199770341255)(<7334.517578, 83.857002, 12397.041992>) requested data for lock!
[09:55:07] Player (Florre1984, 76561198271304685)(<12457.237305, 48.206120, 8419.958008>) requested data for lock!
[09:55:52] Player (luizredfield30, 76561199770341255)(<7334.615234, 81.730453, 12396.931641>) requested data for lock!
[09:55:52] Player (luizredfield30, 76561199770341255)(<7334.545410, 81.730453, 12396.727539>) requested data for lock!
[09:55:52] Player (luizredfield30, 76561199770341255)(<7334.590332, 81.730453, 12397.067383>) requested data for lock!
[09:55:52] Player (luizredfield30, 76561199770341255)(<7334.517578, 83.857002, 12397.041992>) requested data for lock!
[09:55:55] Player (luizredfield30, 76561199770341255)(<7355.576172, 81.730453, 12388.914063>) requested data for lock!
[09:55:55] Player (luizredfield30, 76561199770341255)(<7359.518066, 86.602303, 12394.140625>) requested data for lock!
[09:55:55] Player (luizredfield30, 76561199770341255)(<7355.812500, 81.730453, 12388.950195>) requested data for lock!
[09:55:56] Player (luizredfield30, 76561199770341255)(<7355.248535, 81.730453, 12388.920898>) requested data for lock!
[09:55:56] Player (luizredfield30, 76561199770341255)(<7355.947266, 84.361282, 12388.909180>) requested data for lock!
[09:55:56] Player (luizredfield30, 76561199770341255)(<7360.089844, 82.019249, 12389.973633>) requested data for lock!
[09:55:56] Player (luizredfield30, 76561199770341255)(<7355.454102, 81.730453, 12388.909180>) requested data for lock!
[10:04:56] Player (luizredfield30, 76561199770341255)(<7334.615234, 81.730453, 12396.931641>) requested data for lock!
[10:04:57] Player (luizredfield30, 76561199770341255)(<7359.518066, 86.602303, 12394.140625>) requested data for lock!
[10:04:57] Player (luizredfield30, 76561199770341255)(<7334.545410, 81.730453, 12396.727539>) requested data for lock!
[10:04:57] Player (luizredfield30, 76561199770341255)(<7334.590332, 81.730453, 12397.067383>) requested data for lock!
[10:04:57] Player (luizredfield30, 76561199770341255)(<7334.517578, 83.857002, 12397.041992>) requested data for lock!
[10:04:59] Player (luizredfield30, 76561199770341255)(<7355.576172, 81.730453, 12388.914063>) requested data for lock!
[10:04:59] Player (luizredfield30, 76561199770341255)(<7355.812500, 81.730453, 12388.950195>) requested data for lock!
[10:05:00] Player (luizredfield30, 76561199770341255)(<7355.248535, 81.730453, 12388.920898>) requested data for lock!
[10:05:00] Player (luizredfield30, 76561199770341255)(<7355.947266, 84.361282, 12388.909180>) requested data for lock!
[10:05:00] Player (luizredfield30, 76561199770341255)(<7360.089844, 82.019249, 12389.973633>) requested data for lock!
[10:05:00] Player (luizredfield30, 76561199770341255)(<7355.454102, 81.730453, 12388.909180>) requested data for lock!
[10:06:14] Player (luizredfield30, 76561199770341255)(<7334.615234, 81.730453, 12396.931641>) requested data for lock!
[10:06:15] Player (luizredfield30, 76561199770341255)(<7334.545410, 81.730453, 12396.727539>) requested data for lock!
[10:06:15] Player (luizredfield30, 76561199770341255)(<7334.590332, 81.730453, 12397.067383>) requested data for lock!
[10:06:15] Player (luizredfield30, 76561199770341255)(<7334.517578, 83.857002, 12397.041992>) requested data for lock!
[10:08:16] Player (luizredfield30, 76561199770341255)(<7334.615234, 81.730453, 12396.931641>) requested data for lock!
[10:08:16] Player (luizredfield30, 76561199770341255)(<7334.545410, 81.730453, 12396.727539>) requested data for lock!
[10:08:16] Player (luizredfield30, 76561199770341255)(<7334.590332, 81.730453, 12397.067383>) requested data for lock!
[10:08:16] Player (luizredfield30, 76561199770341255)(<7334.517578, 83.857002, 12397.041992>) requested data for lock!
[10:08:19] Player (luizredfield30, 76561199770341255)(<7355.576172, 81.730453, 12388.914063>) requested data for lock!
[10:08:20] Player (luizredfield30, 76561199770341255)(<7359.518066, 86.602303, 12394.140625>) requested data for lock!
[10:08:20] Player (luizredfield30, 76561199770341255)(<7355.812500, 81.730453, 12388.950195>) requested data for lock!
[10:08:20] Player (luizredfield30, 76561199770341255)(<7355.248535, 81.730453, 12388.920898>) requested data for lock!
[10:08:20] Player (luizredfield30, 76561199770341255)(<7355.947266, 84.361282, 12388.909180>) requested data for lock!
[10:08:20] Player (luizredfield30, 76561199770341255)(<7355.454102, 81.730453, 12388.909180>) requested data for lock!
[10:08:21] Player (luizredfield30, 76561199770341255)(<7360.089844, 82.019249, 12389.973633>) requested data for lock!
[10:34:49] Player (luizredfield30, 76561199770341255)(<7334.615234, 81.730453, 12396.931641>) requested data for lock!
[10:34:49] Player (luizredfield30, 76561199770341255)(<7355.576172, 81.730453, 12388.914063>) requested data for lock!
[10:34:49] Player (luizredfield30, 76561199770341255)(<7359.518066, 86.602303, 12394.140625>) requested data for lock!
[10:34:49] Player (luizredfield30, 76561199770341255)(<7334.545410, 81.730453, 12396.727539>) requested data for lock!
[10:34:49] Player (luizredfield30, 76561199770341255)(<7355.812500, 81.730453, 12388.950195>) requested data for lock!
[10:34:49] Player (luizredfield30, 76561199770341255)(<7334.590332, 81.730453, 12397.067383>) requested data for lock!
[10:34:49] Player (luizredfield30, 76561199770341255)(<7334.517578, 83.857002, 12397.041992>) requested data for lock!
[10:34:49] Player (luizredfield30, 76561199770341255)(<7355.248535, 81.730453, 12388.920898>) requested data for lock!
[10:34:49] Player (luizredfield30, 76561199770341255)(<7355.947266, 84.361282, 12388.909180>) requested data for lock!
[10:34:50] Player (luizredfield30, 76561199770341255)(<7360.089844, 82.019249, 12389.973633>) requested data for lock!
[10:34:50] Player (luizredfield30, 76561199770341255)(<7355.454102, 81.730453, 12388.909180>) requested data for lock!
[11:14:02] Player (luizredfield30, 76561199770341255)(<7334.615234, 81.730453, 12396.931641>) requested data for lock!
[11:14:02] Player (luizredfield30, 76561199770341255)(<7334.545410, 81.730453, 12396.727539>) requested data for lock!
[11:14:02] Player (luizredfield30, 76561199770341255)(<7334.590332, 81.730453, 12397.067383>) requested data for lock!
[11:14:02] Player (luizredfield30, 76561199770341255)(<7334.517578, 83.857002, 12397.041992>) requested data for lock!
[11:14:06] Player (luizredfield30, 76561199770341255)(<7355.576172, 81.730453, 12388.914063>) requested data for lock!
[11:14:06] Player (luizredfield30, 76561199770341255)(<7359.518066, 86.602303, 12394.140625>) requested data for lock!
[11:14:06] Player (luizredfield30, 76561199770341255)(<7355.812500, 81.730453, 12388.950195>) requested data for lock!
[11:14:07] Player (luizredfield30, 76561199770341255)(<7355.248535, 81.730453, 12388.920898>) requested data for lock!
[11:14:07] Player (luizredfield30, 76561199770341255)(<7355.947266, 84.361282, 12388.909180>) requested data for lock!
[11:14:07] Player (luizredfield30, 76561199770341255)(<7360.089844, 82.019249, 12389.973633>) requested data for lock!
[11:14:07] Player (luizredfield30, 76561199770341255)(<7355.454102, 81.730453, 12388.909180>) requested data for lock!
[11:58:57] Player (luizredfield30, 76561199770341255)(<7334.615234, 81.730453, 12396.931641>) requested data for lock!
[11:58:57] Player (luizredfield30, 76561199770341255)(<7355.576172, 81.730453, 12388.914063>) requested data for lock!
[11:58:57] Player (luizredfield30, 76561199770341255)(<7359.518066, 86.602303, 12394.140625>) requested data for lock!
[11:58:57] Player (luizredfield30, 76561199770341255)(<7334.545410, 81.730453, 12396.727539>) requested data for lock!
[11:58:58] Player (luizredfield30, 76561199770341255)(<7355.812500, 81.730453, 12388.950195>) requested data for lock!
[11:58:58] Player (luizredfield30, 76561199770341255)(<7334.590332, 81.730453, 12397.067383>) requested data for lock!
[11:58:58] Player (luizredfield30, 76561199770341255)(<7334.517578, 83.857002, 12397.041992>) requested data for lock!
[11:58:58] Player (luizredfield30, 76561199770341255)(<7355.248535, 81.730453, 12388.920898>) requested data for lock!
[11:58:58] Player (luizredfield30, 76561199770341255)(<7355.947266, 84.361282, 12388.909180>) requested data for lock!
[11:58:58] Player (luizredfield30, 76561199770341255)(<7360.089844, 82.019249, 12389.973633>) requested data for lock!
[11:58:58] Player (luizredfield30, 76561199770341255)(<7355.454102, 81.730453, 12388.909180>) requested data for lock!
[12:04:01] Player (luizredfield30, 76561199770341255)(<7360.089844, 82.019249, 12389.973633>) requested data for lock!
[12:53:07] Player (luizredfield30, 76561199770341255)(<7334.615234, 81.730453, 12396.931641>) requested data for lock!
[12:53:07] Player (luizredfield30, 76561199770341255)(<7334.545410, 81.730453, 12396.727539>) requested data for lock!
[12:53:07] Player (luizredfield30, 76561199770341255)(<7334.590332, 81.730453, 12397.067383>) requested data for lock!
[12:53:07] Player (luizredfield30, 76561199770341255)(<7334.517578, 83.857002, 12397.041992>) requested data for lock!
[12:53:17] Player (luizredfield30, 76561199770341255)(<7355.576172, 81.730453, 12388.914063>) requested data for lock!
[12:53:17] Player (luizredfield30, 76561199770341255)(<7359.518066, 86.602303, 12394.140625>) requested data for lock!
[12:53:17] Player (luizredfield30, 76561199770341255)(<7355.812500, 81.730453, 12388.950195>) requested data for lock!
[12:53:17] Player (luizredfield30, 76561199770341255)(<7355.248535, 81.730453, 12388.920898>) requested data for lock!
[12:53:17] Player (luizredfield30, 76561199770341255)(<7355.947266, 84.361282, 12388.909180>) requested data for lock!
[12:53:17] Player (luizredfield30, 76561199770341255)(<7360.089844, 82.019249, 12389.973633>) requested data for lock!
[12:53:17] Player (luizredfield30, 76561199770341255)(<7355.454102, 81.730453, 12388.909180>) requested data for lock!
[12:54:35] Player (luizredfield30, 76561199770341255)(<7360.089844, 82.019249, 12389.973633>) requested data for lock!
[12:56:48] Player (luizredfield30, 76561199770341255)(<7360.089844, 82.019249, 12389.973633>) requested data for lock!
[12-18-2024][13.00.22] Log file reloaded ( Server Restart )
[13:02:36] Player (luizredfield30, 76561199770341255)(<7334.517578, 83.857002, 12397.041992>) requested data for lock!
[13:02:36] Player (luizredfield30, 76561199770341255)(<7334.590332, 81.730453, 12397.067383>) requested data for lock!
[13:02:36] Player (luizredfield30, 76561199770341255)(<7334.615234, 81.730453, 12396.931641>) requested data for lock!
[13:02:36] Player (luizredfield30, 76561199770341255)(<7334.545410, 81.730453, 12396.727539>) requested data for lock!
[13:02:41] Player (luizredfield30, 76561199770341255)(<7359.518066, 86.602303, 12394.140625>) requested data for lock!
[13:02:41] Player (luizredfield30, 76561199770341255)(<7355.812500, 81.730453, 12388.950195>) requested data for lock!
[13:02:41] Player (luizredfield30, 76561199770341255)(<7355.248535, 81.730453, 12388.920898>) requested data for lock!
[13:02:41] Player (luizredfield30, 76561199770341255)(<7355.454102, 81.730453, 12388.909180>) requested data for lock!
[13:02:41] Player (luizredfield30, 76561199770341255)(<7355.576172, 81.730453, 12388.914063>) requested data for lock!
[13:02:41] Player (luizredfield30, 76561199770341255)(<7355.947266, 84.361282, 12388.909180>) requested data for lock!
[13:02:41] Player (luizredfield30, 76561199770341255)(<7360.089844, 82.019249, 12389.973633>) requested data for lock!
[13:03:08] Player (luizredfield30, 76561199770341255)(<7334.517578, 83.857002, 12397.041992>) requested data for lock!
[13:03:08] Player (luizredfield30, 76561199770341255)(<7334.590332, 81.730453, 12397.067383>) requested data for lock!
[13:03:09] Player (luizredfield30, 76561199770341255)(<7334.615234, 81.730453, 12396.931641>) requested data for lock!
[13:03:09] Player (luizredfield30, 76561199770341255)(<7334.545410, 81.730453, 12396.727539>) requested data for lock!
[13:05:47] Player (BILL, 76561198814955756)(<9317.154297, 54.329174, 13091.982422>) requested data for lock!
[13:05:47] Player (BILL, 76561198814955756)(<9316.858398, 54.329174, 13092.093750>) requested data for lock!
[13:05:47] Player (BILL, 76561198814955756)(<9318.663086, 54.329174, 13091.610352>) requested data for lock!
[13:07:45] Player (BILL, 76561198814955756)(<9317.154297, 54.329174, 13091.982422>) requested data for lock!
[13:07:45] Player (BILL, 76561198814955756)(<9316.858398, 54.329174, 13092.093750>) requested data for lock!
[13:07:45] Player (BILL, 76561198814955756)(<9318.663086, 54.329174, 13091.610352>) requested data for lock!
[13:08:18] Player (BILL, 76561198814955756)(<9317.154297, 54.329174, 13091.982422>) requested data for lock!
[13:08:18] Player (BILL, 76561198814955756)(<9316.858398, 54.329174, 13092.093750>) requested data for lock!
[13:08:18] Player (BILL, 76561198814955756)(<9318.663086, 54.329174, 13091.610352>) requested data for lock!
[14:08:21] Player (luizredfield30, 76561199770341255)(<7334.517578, 83.857002, 12397.041992>) requested data for lock!
[14:08:21] Player (luizredfield30, 76561199770341255)(<7334.590332, 81.730453, 12397.067383>) requested data for lock!
[14:08:21] Player (luizredfield30, 76561199770341255)(<7334.615234, 81.730453, 12396.931641>) requested data for lock!
[14:08:21] Player (luizredfield30, 76561199770341255)(<7334.545410, 81.730453, 12396.727539>) requested data for lock!
[14:08:25] Player (luizredfield30, 76561199770341255)(<7359.518066, 86.602303, 12394.140625>) requested data for lock!
[14:08:25] Player (luizredfield30, 76561199770341255)(<7355.812500, 81.730453, 12388.950195>) requested data for lock!
[14:08:25] Player (luizredfield30, 76561199770341255)(<7355.248535, 81.730453, 12388.920898>) requested data for lock!
[14:08:25] Player (luizredfield30, 76561199770341255)(<7355.454102, 81.730453, 12388.909180>) requested data for lock!
[14:08:25] Player (luizredfield30, 76561199770341255)(<7355.576172, 81.730453, 12388.914063>) requested data for lock!
[14:08:25] Player (luizredfield30, 76561199770341255)(<7355.947266, 84.361282, 12388.909180>) requested data for lock!
[14:08:25] Player (luizredfield30, 76561199770341255)(<7360.089844, 82.019249, 12389.973633>) requested data for lock!
[14:08:47] Player (BILL, 76561198814955756)(<9317.154297, 54.329174, 13091.982422>) requested data for lock!
[14:08:47] Player (BILL, 76561198814955756)(<9316.858398, 54.329174, 13092.093750>) requested data for lock!
[14:08:47] Player (BILL, 76561198814955756)(<9318.663086, 54.329174, 13091.610352>) requested data for lock!
[14:18:12] Player (luizredfield30, 76561199770341255)(<7355.812500, 81.730453, 12388.950195>) requested data for lock!
[14:18:12] Player (luizredfield30, 76561199770341255)(<7355.248535, 81.730453, 12388.920898>) requested data for lock!
[14:18:12] Player (luizredfield30, 76561199770341255)(<7355.454102, 81.730453, 12388.909180>) requested data for lock!
[14:18:12] Player (luizredfield30, 76561199770341255)(<7355.576172, 81.730453, 12388.914063>) requested data for lock!
[14:18:12] Player (luizredfield30, 76561199770341255)(<7355.947266, 84.361282, 12388.909180>) requested data for lock!
[14:18:13] Player (luizredfield30, 76561199770341255)(<7360.089844, 82.019249, 12389.973633>) requested data for lock!
[14:18:33] Player (luizredfield30, 76561199770341255)(<7360.089844, 82.019249, 12389.973633>) requested data for lock!
[14:35:33] Player (BILL, 76561198814955756)(<9481.520508, 95.982422, 10884.832031>) requested data for lock!
[14:50:01] Player (brysonZ28, 76561198412009942)(<9317.154297, 54.329174, 13091.982422>) requested data for lock!
[14:50:02] Player (brysonZ28, 76561198412009942)(<9316.858398, 54.329174, 13092.093750>) requested data for lock!
[14:50:02] Player (brysonZ28, 76561198412009942)(<9318.663086, 54.329174, 13091.610352>) requested data for lock!
[14:58:00] Player (brysonZ28, 76561198412009942)(<7359.518066, 86.602303, 12394.140625>) requested data for lock!
[14:58:00] Player (brysonZ28, 76561198412009942)(<7355.812500, 81.730453, 12388.950195>) requested data for lock!
[14:58:00] Player (brysonZ28, 76561198412009942)(<7355.248535, 81.730453, 12388.920898>) requested data for lock!
[14:58:01] Player (brysonZ28, 76561198412009942)(<7355.454102, 81.730453, 12388.909180>) requested data for lock!
[14:58:01] Player (brysonZ28, 76561198412009942)(<7355.576172, 81.730453, 12388.914063>) requested data for lock!
[14:58:01] Player (brysonZ28, 76561198412009942)(<7355.947266, 84.361282, 12388.909180>) requested data for lock!
[14:58:01] Player (brysonZ28, 76561198412009942)(<7360.089844, 82.019249, 12389.973633>) requested data for lock!
[15:05:20] Player (brysonZ28, 76561198412009942)(<9481.520508, 95.982422, 10884.832031>) requested data for lock!
[15:08:28] Player (brysonZ28, 76561198412009942)(<7359.518066, 86.602303, 12394.140625>) requested data for lock!
[15:08:28] Player (brysonZ28, 76561198412009942)(<7360.089844, 82.019249, 12389.973633>) requested data for lock!
[15:08:30] Player (brysonZ28, 76561198412009942)(<7355.812500, 81.730453, 12388.950195>) requested data for lock!
[15:08:31] Player (brysonZ28, 76561198412009942)(<7355.248535, 81.730453, 12388.920898>) requested data for lock!
[15:08:31] Player (brysonZ28, 76561198412009942)(<7355.454102, 81.730453, 12388.909180>) requested data for lock!
[15:08:31] Player (brysonZ28, 76561198412009942)(<7355.576172, 81.730453, 12388.914063>) requested data for lock!
[15:08:31] Player (brysonZ28, 76561198412009942)(<7355.947266, 84.361282, 12388.909180>) requested data for lock!
[15:08:36] Player (brysonZ28, 76561198412009942)(<7334.517578, 83.857002, 12397.041992>) requested data for lock!
[15:08:37] Player (brysonZ28, 76561198412009942)(<7334.590332, 81.730453, 12397.067383>) requested data for lock!
[15:08:37] Player (brysonZ28, 76561198412009942)(<7334.615234, 81.730453, 12396.931641>) requested data for lock!
[15:08:37] Player (brysonZ28, 76561198412009942)(<7334.545410, 81.730453, 12396.727539>) requested data for lock!
[15:45:09] Player (brysonZ28, 76561198412009942)(<9481.520508, 95.982422, 10884.832031>) requested data for lock!
[15:54:02] Player (Florre1984, 76561198271304685)(<12457.237305, 48.206120, 8419.958008>) requested data for lock!
[15:58:39] Player (BILL, 76561198814955756)(<11127.880859, 106.702026, 9501.662109>) requested data for lock!
[16:02:02] Player (BILL, 76561198814955756)(<12457.237305, 48.206120, 8419.958008>) requested data for lock!
[16:06:53] Player (Florre1984, 76561198271304685)(<12457.237305, 48.206120, 8419.958008>) requested data for lock!
[16:09:45] Player (Florre1984, 76561198271304685)(<11127.880859, 106.702026, 9501.662109>) requested data for lock!
[16:35:56] Player (BILL, 76561198814955756)(<12457.237305, 48.206120, 8419.958008>) requested data for lock!
[12-18-2024][17.00.24] Log file reloaded ( Server Restart )
[17:02:51] Player (Big_Steve, 76561198071307767)(<9481.520508, 95.982422, 10884.832031>) requested data for lock!
[17:10:42] Player (Draco, 76561198302078718)(<4870.733887, 5.627413, 11321.759766>) requested data for lock!
[17:10:42] Player (Draco, 76561198302078718)(<4860.642578, 5.412148, 11283.935547>) requested data for lock!
[18:05:44] Player (BILL, 76561198814955756)(<7241.480957, 3.950430, 7825.958984>) requested data for lock!
[18:05:45] Player (BILL, 76561198814955756)(<7244.721680, 3.842066, 7828.232910>) requested data for lock!
[18:05:54] Player (BILL, 76561198814955756)(<7224.133301, 10.915239, 7848.691406>) requested data for lock!
[18:07:55] Player (BILL, 76561198814955756)(<7631.311035, 12.787427, 8534.870117>) requested data for lock!
[18:07:55] Player (BILL, 76561198814955756)(<7626.640137, 10.043794, 8539.677734>) requested data for lock!
[18:31:30] Player (Crashfool, 76561198289145406)(<6044.596680, 34.846451, 10431.335938>) requested data for lock!
[18:31:30] Player (Crashfool, 76561198289145406)(<6042.112793, 34.846451, 10435.593750>) requested data for lock!
[18:40:50] Player (BILL, 76561198814955756)(<8048.060547, 27.662161, 7867.532227>) requested data for lock!
[18:41:20] Player (brysonZ28, 76561198412009942)(<9481.520508, 95.982422, 10884.832031>) requested data for lock!
[18:42:17] Player (brysonZ28, 76561198412009942)(<9481.520508, 95.982422, 10884.832031>) requested data for lock!
[18:48:33] Player (CONTROL, 76561197967168101)(<4870.733887, 5.627413, 11321.759766>) requested data for lock!
[18:48:33] Player (CONTROL, 76561197967168101)(<4860.642578, 5.412148, 11283.935547>) requested data for lock!
[18:48:33] Player (CONTROL, 76561197967168101)(<6044.596680, 34.846451, 10431.335938>) requested data for lock!
[18:48:33] Player (CONTROL, 76561197967168101)(<6042.112793, 34.846451, 10435.593750>) requested data for lock!
[18:51:47] Player (BILL, 76561198814955756)(<8046.105957, 27.662138, 7867.672363>) requested data for lock!
[19:08:04] Player (brysonZ28, 76561198412009942)(<11127.880859, 106.702026, 9501.662109>) requested data for lock!
[19:14:35] Player (Crashfool, 76561198289145406)(<4870.733887, 5.627413, 11321.759766>) requested data for lock!
[19:14:37] Player (Crashfool, 76561198289145406)(<4860.642578, 5.412148, 11283.935547>) requested data for lock!
[19:20:37] Player (luizredfield30, 76561199770341255)(<7334.590332, 81.730453, 12397.067383>) requested data for lock!
[19:20:37] Player (luizredfield30, 76561199770341255)(<7334.545410, 81.730453, 12396.727539>) requested data for lock!
[19:20:37] Player (luizredfield30, 76561199770341255)(<7334.615234, 81.730453, 12396.931641>) requested data for lock!
[19:20:37] Player (luizredfield30, 76561199770341255)(<7334.517578, 83.857002, 12397.041992>) requested data for lock!
[19:20:41] Player (luizredfield30, 76561199770341255)(<7355.576172, 81.730453, 12388.914063>) requested data for lock!
[19:20:41] Player (luizredfield30, 76561199770341255)(<7355.248535, 81.730453, 12388.920898>) requested data for lock!
[19:20:41] Player (luizredfield30, 76561199770341255)(<7355.947266, 84.361282, 12388.909180>) requested data for lock!
[19:20:41] Player (luizredfield30, 76561199770341255)(<7355.454102, 81.730453, 12388.909180>) requested data for lock!
[19:20:41] Player (luizredfield30, 76561199770341255)(<7355.812500, 81.730453, 12388.950195>) requested data for lock!
[19:20:41] Player (luizredfield30, 76561199770341255)(<7359.518066, 86.602303, 12394.140625>) requested data for lock!
